product_id,category,brand_tier,price_usd,promo,endcap,facings,shelf_height_cm,aisle_distance_from_entrance_m,bay_position_1_to_10,distance_from_shopper_cm,traffic_per_hour,weeks_on_shelf,competitor_price_gap,stockouts_per_week,sales_units_week,revenue_usd,conversion_rate,week_start
1727,Snacks,Premium,4.36,1,0,6,32.3,14.9,3,2.5,224.5,47,0.163,0,0,0.0,0.0,2025-10-27
1728,Household,Value,4.7,0,0,6,100.4,55.1,10,4.5,90.4,40,-0.054,0,11,51.7,0.001449,2025-10-27
1729,Beverages,Mainstream,3.13,0,0,1,145.1,0.3,3,2.5,259.8,49,-0.161,1,78,244.14,0.003575,2025-10-27
1730,Snacks,Mainstream,3.92,0,0,6,45.0,33.4,1,4.5,146.6,23,-0.067,0,0,0.0,0.0,2025-10-27
1731,Household,Premium,9.06,0,0,5,140.3,37.3,4,1.5,125.6,3,-0.002,0,37,335.22,0.003507,2025-10-27
1732,Beverages,Premium,3.96,0,0,3,117.6,34.6,9,3.5,203.3,14,-0.094,0,59,233.64,0.003454,2025-10-27
1733,Personal Care,Mainstream,5.27,0,0,4,105.7,48.9,4,1.5,96.1,45,-0.15,0,19,100.13,0.002355,2025-10-27
1734,Snacks,Mainstream,2.9,0,0,4,119.9,6.7,3,2.5,286.0,8,0.063,0,87,252.3,0.003621,2025-10-27
1735,Household,Value,6.37,1,0,5,80.4,24.9,9,3.5,207.5,29,-0.151,0,11,70.07,0.000631,2025-10-27
1736,Personal Care,Premium,8.17,0,0,5,136.6,51.8,2,3.5,119.8,1,-0.23,0,28,228.76,0.002783,2025-10-27
1737,Household,Value,6.65,1,0,1,146.9,53.3,2,3.5,117.8,17,-0.168,1,35,232.75,0.003538,2025-10-27
1738,Beverages,Mainstream,2.45,0,0,1,146.7,29.9,9,3.5,202.8,6,-0.035,1,79,193.55,0.004637,2025-10-27
1739,Cereal,Mainstream,4.29,0,1,2,70.4,33.5,4,1.5,191.5,6,-0.149,0,6,25.74,0.000373,2025-10-27
1740,Personal Care,Mainstream,5.04,0,0,4,128.1,45.8,1,4.5,129.6,9,-0.034,0,20,100.8,0.001837,2025-10-27
1741,Beverages,Value,2.17,0,0,6,52.2,46.8,5,0.5,120.2,28,0.09,0,1,2.17,9.9e-05,2025-10-27
1742,Beverages,Value,2.55,0,0,4,104.3,53.3,8,2.5,134.0,36,0.086,0,25,63.75,0.002221,2025-10-27
1743,Beverages,Premium,3.89,0,0,1,30.4,50.6,8,2.5,159.3,15,-0.099,0,0,0.0,0.0,2025-10-27
1744,Household,Mainstream,6.06,0,0,5,59.0,24.9,1,4.5,162.7,43,-0.196,0,0,0.0,0.0,2025-10-27
1745,Personal Care,Value,5.04,0,0,3,124.8,39.0,3,2.5,108.2,21,-0.086,0,25,126.0,0.002751,2025-10-27
1746,Cereal,Mainstream,5.3,0,0,3,161.2,29.0,7,1.5,195.2,39,0.098,0,44,233.2,0.002684,2025-10-27
1747,Personal Care,Value,4.42,1,0,5,37.4,7.1,7,1.5,326.1,28,0.133,0,2,8.84,7.3e-05,2025-10-27
1748,Cereal,Premium,6.13,0,0,2,113.8,49.3,7,1.5,160.1,38,0.053,0,34,208.42,0.002528,2025-10-27
1749,Snacks,Mainstream,2.87,0,0,4,125.5,36.1,4,1.5,173.6,51,0.18,0,74,212.38,0.005074,2025-10-27
1750,Snacks,Value,2.87,0,0,2,169.9,3.5,9,3.5,368.0,52,0.259,2,60,172.2,0.001941,2025-10-27
1751,Cereal,Value,4.24,1,0,3,128.3,40.6,1,4.5,182.2,31,-0.072,1,65,275.6,0.004247,2025-10-27
1752,Beverages,Mainstream,3.04,0,0,4,45.5,17.0,9,3.5,283.8,51,0.223,0,0,0.0,0.0,2025-10-27
1753,Household,Mainstream,7.26,0,0,4,52.0,4.2,10,4.5,336.1,37,-0.039,0,1,7.26,3.5e-05,2025-10-27
1754,Personal Care,Mainstream,5.63,0,0,6,125.4,36.4,7,1.5,127.5,14,0.153,0,29,163.27,0.002708,2025-10-27
1755,Snacks,Mainstream,3.4,0,0,2,62.3,43.9,5,0.5,132.7,49,0.106,0,1,3.4,9e-05,2025-10-27
1756,Cereal,Mainstream,5.13,1,0,6,169.2,31.0,4,1.5,179.9,8,-0.297,0,87,446.31,0.005756,2025-10-27
1757,Beverages,Value,2.81,0,0,5,168.1,0.3,5,0.5,313.1,25,-0.145,0,116,325.96,0.00441,2025-10-27
1758,Household,Value,5.89,1,0,3,172.3,34.6,2,3.5,159.2,8,-0.183,0,33,194.37,0.002467,2025-10-27
1759,Household,Premium,9.02,0,0,1,73.9,0.4,3,2.5,401.6,41,-0.267,0,9,81.18,0.000267,2025-10-27
1760,Household,Value,5.83,0,0,2,137.5,55.6,7,1.5,94.0,47,0.132,0,24,139.92,0.00304,2025-10-27
1761,Snacks,Premium,4.09,0,0,4,129.5,16.0,6,0.5,261.8,43,0.31,0,87,355.83,0.003957,2025-10-27
1762,Beverages,Mainstream,3.15,0,0,5,35.3,52.3,5,0.5,118.0,6,-0.039,0,0,0.0,0.0,2025-10-27
1763,Beverages,Value,2.4,0,0,4,69.8,0.7,5,0.5,277.3,15,0.128,0,5,12.0,0.000215,2025-10-27
1764,Beverages,Value,2.64,0,1,5,61.0,5.8,1,4.5,302.9,18,0.223,0,2,5.28,7.9e-05,2025-10-27
1765,Beverages,Value,2.55,0,0,1,85.6,27.1,9,3.5,144.2,7,0.031,0,7,17.85,0.000578,2025-10-27
1766,Beverages,Mainstream,2.9,0,0,4,173.0,45.5,10,4.5,138.5,28,-0.004,0,30,87.0,0.002579,2025-10-27
1767,Household,Mainstream,6.76,0,0,6,156.8,56.6,3,2.5,102.3,2,-0.037,0,27,182.52,0.003142,2025-10-27
1768,Beverages,Mainstream,2.84,1,0,3,74.0,31.3,4,1.5,151.3,32,0.081,0,7,19.88,0.000551,2025-10-27
1769,Beverages,Mainstream,2.54,0,1,6,109.5,21.3,7,1.5,197.1,30,0.131,0,120,304.8,0.00725,2025-10-27
1770,Personal Care,Mainstream,5.7,0,0,1,58.8,2.7,1,4.5,323.7,31,0.069,0,3,17.1,0.00011,2025-10-27
1771,Cereal,Premium,6.38,0,1,6,71.6,35.0,2,3.5,193.4,48,0.064,0,10,63.8,0.000615,2025-10-27
1772,Personal Care,Premium,7.47,0,0,5,39.8,22.8,10,4.5,182.2,41,-0.008,0,0,0.0,0.0,2025-10-27
1773,Cereal,Mainstream,4.73,0,0,4,126.4,54.5,2,3.5,93.0,14,-0.239,0,26,122.98,0.003328,2025-10-27
1774,Household,Premium,10.56,1,0,4,128.5,28.8,6,0.5,173.5,30,0.135,0,46,485.76,0.003155,2025-10-27
1775,Cereal,Mainstream,4.8,0,0,6,155.8,45.9,9,3.5,137.0,42,-0.193,0,34,163.2,0.002954,2025-10-27
1776,Cereal,Mainstream,4.57,1,1,3,160.7,50.9,8,2.5,137.6,45,0.093,0,100,457.0,0.008654,2025-10-27
1777,Personal Care,Mainstream,4.97,0,0,1,54.0,5.9,3,2.5,238.0,34,0.113,0,2,9.94,0.0001,2025-10-27
1778,Snacks,Value,2.49,1,0,6,141.5,26.5,2,3.5,186.9,5,-0.171,0,156,388.44,0.009936,2025-10-27
1779,Snacks,Mainstream,4.07,0,0,1,50.2,53.6,8,2.5,128.1,23,-0.091,0,1,4.07,9.3e-05,2025-10-27
1780,Snacks,Premium,5.0,1,0,4,86.1,25.5,5,0.5,193.4,45,0.318,0,23,115.0,0.001415,2025-10-27
1781,Beverages,Value,2.7,0,0,2,107.3,33.9,10,4.5,164.1,4,-0.012,0,34,91.8,0.002467,2025-10-27
1782,Personal Care,Premium,6.27,0,0,6,37.4,52.4,7,1.5,106.9,31,-0.183,0,0,0.0,0.0,2025-10-27
1783,Snacks,Premium,5.23,0,0,6,53.5,14.0,1,4.5,211.8,29,0.12,0,0,0.0,0.0,2025-10-27
1784,Beverages,Value,2.45,0,0,3,70.7,53.7,3,2.5,95.2,12,-0.116,0,4,9.8,0.0005,2025-10-27
1785,Beverages,Mainstream,2.91,0,0,4,49.1,23.8,8,2.5,154.9,18,-0.288,0,2,5.82,0.000154,2025-10-27
1786,Personal Care,Premium,7.92,0,0,3,170.1,35.6,8,2.5,187.5,51,0.078,0,28,221.76,0.001778,2025-10-27
1787,Snacks,Premium,4.66,0,0,3,73.2,19.7,8,2.5,231.4,31,-0.137,0,8,37.28,0.000412,2025-10-27
1788,Personal Care,Value,5.82,0,0,6,105.2,31.6,3,2.5,172.1,49,0.048,0,20,116.4,0.001383,2025-10-27
1789,Household,Mainstream,7.17,0,1,2,179.5,3.0,3,2.5,394.1,25,-0.122,0,56,401.52,0.001692,2025-10-27
1790,Beverages,Mainstream,2.87,1,0,6,115.0,3.9,3,2.5,311.4,44,0.106,0,152,436.24,0.005812,2025-10-27
1791,Personal Care,Value,4.39,0,0,4,91.7,24.9,7,1.5,174.2,33,0.028,0,30,131.7,0.00205,2025-10-27
1792,Snacks,Mainstream,2.9,0,0,6,169.5,20.1,1,4.5,203.9,48,-0.388,0,59,171.1,0.003445,2025-10-27
1793,Beverages,Value,2.47,0,0,4,63.4,36.9,9,3.5,142.3,17,0.057,0,2,4.94,0.000167,2025-10-27
1794,Personal Care,Value,5.23,0,0,5,56.9,2.3,3,2.5,445.7,20,-0.043,0,5,26.15,0.000134,2025-10-27
1795,Household,Mainstream,7.42,0,0,3,110.3,10.1,5,0.5,305.0,3,0.213,0,39,289.38,0.001522,2025-10-27
1796,Snacks,Mainstream,3.5,0,0,3,94.1,12.6,3,2.5,255.2,12,0.059,0,21,73.5,0.00098,2025-10-27
1797,Cereal,Mainstream,4.52,0,0,2,149.5,26.4,5,0.5,231.5,8,0.113,2,68,307.36,0.003497,2025-10-27
1798,Snacks,Mainstream,3.57,0,0,2,36.3,14.8,8,2.5,286.6,10,-0.107,0,0,0.0,0.0,2025-10-27
1799,Cereal,Mainstream,5.52,0,0,1,122.7,8.3,2,3.5,220.5,17,-0.119,0,43,237.36,0.002321,2025-10-27
1800,Cereal,Value,4.43,0,0,3,136.6,35.9,6,0.5,151.1,46,-0.004,0,54,239.22,0.004255,2025-10-27
1801,Cereal,Value,4.31,1,0,6,175.8,44.6,1,4.5,130.7,20,-0.054,0,31,133.61,0.002823,2025-10-27
1802,Cereal,Value,3.92,0,0,6,51.9,41.1,2,3.5,154.1,43,0.201,0,1,3.92,7.7e-05,2025-10-27
1803,Beverages,Mainstream,3.26,0,0,5,66.9,16.6,7,1.5,222.1,43,-0.023,0,7,22.82,0.000375,2025-10-27
1804,Personal Care,Value,3.41,0,0,3,169.9,51.3,6,0.5,113.1,52,-0.184,0,38,129.58,0.004,2025-10-27
1805,Personal Care,Value,4.85,1,0,4,124.6,36.7,7,1.5,143.3,27,-0.124,1,93,451.05,0.007726,2025-10-27
1806,Personal Care,Value,6.03,0,0,5,35.7,36.9,3,2.5,179.1,45,0.145,0,1,6.03,6.6e-05,2025-10-27
1807,Beverages,Mainstream,2.57,0,0,1,41.6,12.8,3,2.5,199.6,22,-0.025,0,0,0.0,0.0,2025-10-27
1808,Snacks,Mainstream,3.41,1,0,6,147.8,14.5,5,0.5,224.4,33,-0.033,0,191,651.31,0.010132,2025-10-27
1809,Snacks,Premium,4.36,0,0,6,115.1,28.5,2,3.5,137.3,43,0.159,0,34,148.24,0.002948,2025-10-27
1810,Beverages,Mainstream,2.85,0,0,6,114.8,14.3,9,3.5,206.1,8,-0.137,0,73,208.05,0.004216,2025-10-27
1811,Beverages,Mainstream,3.32,0,0,1,162.0,41.3,3,2.5,147.0,3,-0.335,1,36,119.52,0.002916,2025-10-27
1812,Snacks,Value,3.11,0,0,6,66.2,18.5,8,2.5,232.4,9,-0.128,0,5,15.55,0.000256,2025-10-27
1813,Personal Care,Mainstream,5.57,0,1,4,54.1,9.1,2,3.5,318.0,38,0.036,0,1,5.57,3.7e-05,2025-10-27
1814,Beverages,Value,2.75,0,0,4,122.1,9.1,7,1.5,315.8,25,-0.037,0,140,385.0,0.005278,2025-10-27
1815,Personal Care,Mainstream,5.5,0,0,2,162.4,7.6,3,2.5,336.6,15,-0.234,1,88,484.0,0.003113,2025-10-27
1816,Cereal,Mainstream,6.86,0,0,3,69.8,26.4,3,2.5,186.8,40,0.152,0,1,6.86,6.4e-05,2025-10-27
1817,Personal Care,Mainstream,5.57,0,0,3,132.2,0.2,5,0.5,331.0,1,0.025,2,99,551.43,0.00356,2025-10-27
1818,Snacks,Value,3.02,0,0,6,52.9,32.5,2,3.5,156.0,10,0.058,0,0,0.0,0.0,2025-10-27
1819,Snacks,Mainstream,2.94,0,1,3,55.8,17.9,2,3.5,307.2,25,0.063,0,3,8.82,0.000116,2025-10-27
1820,Cereal,Premium,5.91,0,0,2,165.2,33.1,8,2.5,137.9,48,-0.195,0,33,195.03,0.00285,2025-10-27
1821,Household,Mainstream,7.84,0,0,6,47.7,56.1,4,1.5,136.3,39,0.045,0,0,0.0,0.0,2025-10-27
1822,Snacks,Mainstream,3.05,0,0,2,33.7,52.1,6,0.5,133.8,36,0.136,0,0,0.0,0.0,2025-10-27
1823,Cereal,Mainstream,4.02,0,0,6,146.2,34.6,7,1.5,133.9,37,0.171,0,39,156.78,0.003469,2025-10-27
1824,Cereal,Value,4.26,0,0,6,84.4,25.1,7,1.5,172.1,17,0.108,0,9,38.34,0.000622,2025-10-27
1825,Personal Care,Mainstream,6.3,0,0,2,89.5,41.9,7,1.5,147.4,24,0.077,0,7,44.1,0.000565,2025-10-27
1826,Beverages,Mainstream,3.0,0,0,5,150.0,55.4,10,4.5,100.5,47,-0.261,0,42,126.0,0.004977,2025-10-27
1827,Cereal,Value,4.1,0,0,5,57.0,29.4,7,1.5,193.0,38,-0.002,0,5,20.5,0.000308,2025-10-27
1828,Snacks,Mainstream,2.9,1,0,4,127.5,6.0,4,1.5,269.1,32,-0.143,1,193,559.7,0.008537,2025-10-27
1829,Household,Premium,9.14,1,0,5,77.0,46.0,3,2.5,160.4,5,0.192,0,10,91.4,0.000742,2025-10-27
1830,Snacks,Mainstream,3.73,0,0,1,45.6,0.6,9,3.5,316.4,39,0.17,0,0,0.0,0.0,2025-10-27
1831,Snacks,Mainstream,2.92,0,0,4,133.1,45.9,5,0.5,183.8,20,-0.143,0,84,245.28,0.005441,2025-10-27
1832,Household,Mainstream,7.83,0,0,4,77.8,5.1,6,0.5,316.3,21,-0.007,0,8,62.64,0.000301,2025-10-27
1833,Snacks,Mainstream,3.77,0,0,4,160.0,6.4,9,3.5,230.0,36,0.037,0,66,248.82,0.003417,2025-10-27
1834,Beverages,Mainstream,3.35,0,0,6,167.9,46.9,3,2.5,171.3,21,0.135,0,39,130.65,0.002711,2025-10-27
1835,Beverages,Value,2.69,0,0,5,157.4,41.4,3,2.5,165.0,30,-0.251,0,74,199.06,0.00534,2025-10-27
1836,Beverages,Mainstream,3.19,0,0,4,78.4,33.7,1,4.5,172.6,1,-0.331,0,9,28.71,0.000621,2025-10-27
1837,Beverages,Mainstream,3.15,0,0,3,65.5,49.2,1,4.5,131.7,10,0.006,0,1,3.15,9e-05,2025-10-27
1838,Snacks,Value,3.24,0,0,3,163.9,51.1,7,1.5,96.4,28,-0.38,0,53,171.72,0.006546,2025-10-27
1839,Personal Care,Mainstream,4.58,0,1,1,97.9,27.5,6,0.5,176.2,50,0.024,1,35,160.3,0.002364,2025-10-27
1840,Personal Care,Value,4.02,0,0,4,136.2,59.8,3,2.5,96.2,40,0.089,0,35,140.7,0.004331,2025-10-27
1841,Beverages,Mainstream,2.78,1,0,2,154.1,21.5,3,2.5,256.2,22,0.185,0,108,300.24,0.005018,2025-10-27
1842,Cereal,Mainstream,4.93,0,0,6,71.7,10.3,7,1.5,276.4,51,-0.093,0,23,113.39,0.000991,2025-10-27
1843,Beverages,Mainstream,3.11,0,1,5,47.9,50.8,1,4.5,187.3,15,0.024,0,2,6.22,0.000127,2025-10-27
1844,Household,Mainstream,7.22,0,0,6,123.7,24.9,8,2.5,236.9,47,0.098,0,45,324.9,0.002261,2025-10-27
1845,Beverages,Premium,4.18,0,0,6,118.5,52.5,10,4.5,112.4,21,-0.176,0,29,121.22,0.003072,2025-10-27
1846,Cereal,Mainstream,5.6,0,0,3,70.5,3.7,5,0.5,355.1,5,0.137,0,4,22.4,0.000134,2025-10-27
1847,Snacks,Mainstream,3.2,0,0,3,117.7,6.7,5,0.5,351.9,1,0.041,1,135,432.0,0.004567,2025-10-27
1848,Cereal,Mainstream,5.11,1,0,4,148.6,2.4,6,0.5,301.3,51,-0.091,0,168,858.48,0.006639,2025-10-27
1849,Snacks,Value,2.73,0,1,3,82.5,36.1,1,4.5,188.1,34,0.021,0,18,49.14,0.001139,2025-10-27
1850,Personal Care,Value,4.58,0,0,2,66.3,49.9,7,1.5,120.4,8,-0.021,0,2,9.16,0.000198,2025-10-27
1851,Beverages,Mainstream,3.09,0,0,5,138.8,24.2,4,1.5,137.5,52,0.117,1,59,182.31,0.00511,2025-10-27
1852,Household,Value,4.23,1,0,3,147.9,5.4,5,0.5,299.3,3,-0.054,2,200,846.0,0.007954,2025-10-27
1853,Cereal,Mainstream,6.35,0,0,6,173.1,22.4,1,4.5,227.7,18,0.034,0,21,133.35,0.001098,2025-10-27
1854,Personal Care,Mainstream,5.81,1,0,2,52.1,20.9,9,3.5,215.4,39,-0.093,0,1,5.81,5.5e-05,2025-10-27
1855,Personal Care,Mainstream,5.17,0,0,3,163.4,38.6,4,1.5,155.7,3,-0.141,1,38,196.46,0.002906,2025-10-27
1856,Household,Value,7.2,0,0,4,144.8,39.1,1,4.5,145.4,48,0.026,0,27,194.4,0.002211,2025-10-27
1857,Beverages,Premium,3.61,1,0,6,135.3,6.2,8,2.5,209.6,36,-0.135,0,144,519.84,0.008179,2025-10-27
1858,Snacks,Mainstream,3.54,0,0,4,77.0,25.2,10,4.5,248.0,50,0.12,0,3,10.62,0.000144,2025-10-27
1859,Snacks,Mainstream,3.32,0,0,1,33.3,38.6,6,0.5,140.1,44,0.089,0,0,0.0,0.0,2025-10-27
1860,Snacks,Value,3.5,1,0,3,106.1,15.5,1,4.5,213.8,43,-0.115,0,55,192.5,0.003063,2025-10-27
1861,Cereal,Mainstream,4.94,0,0,6,72.9,24.4,10,4.5,240.7,12,0.032,0,8,39.52,0.000396,2025-10-27
1862,Household,Value,6.03,0,1,2,73.5,36.8,3,2.5,221.8,11,-0.115,0,4,24.12,0.000215,2025-10-27
1863,Household,Mainstream,7.88,1,0,3,169.1,24.2,3,2.5,205.6,13,-0.241,0,50,394.0,0.002895,2025-10-27
1864,Cereal,Mainstream,5.29,1,0,1,52.9,1.9,8,2.5,346.1,9,-0.09,0,5,26.45,0.000172,2025-10-27
1865,Cereal,Premium,6.2,1,0,5,170.1,13.4,4,1.5,206.0,35,-0.008,1,62,384.4,0.003583,2025-10-27
1866,Household,Mainstream,7.81,1,0,1,105.6,46.6,1,4.5,124.6,4,0.078,0,12,93.72,0.001147,2025-10-27
1867,Household,Mainstream,9.01,0,0,3,155.7,14.9,7,1.5,288.4,23,0.022,0,58,522.58,0.002394,2025-10-27
1868,Beverages,Value,2.62,1,0,5,72.5,49.1,3,2.5,108.4,31,0.136,0,3,7.86,0.00033,2025-10-27
1869,Cereal,Mainstream,5.05,0,1,6,125.1,28.0,9,3.5,196.6,29,-0.147,0,106,535.3,0.006417,2025-10-27
1870,Personal Care,Mainstream,5.58,0,0,2,113.5,28.4,2,3.5,183.6,26,-0.057,0,30,167.4,0.001946,2025-10-27
1871,Snacks,Mainstream,3.98,0,0,2,168.6,46.2,10,4.5,128.9,12,0.247,0,18,71.64,0.001662,2025-10-27
1872,Snacks,Value,2.79,1,0,1,56.9,23.0,8,2.5,222.6,6,-0.29,0,0,0.0,0.0,2025-10-27
1873,Household,Value,5.78,0,0,3,60.7,14.3,3,2.5,195.5,52,-0.068,0,3,17.34,0.000183,2025-10-27
1874,Household,Value,5.09,1,0,6,172.3,6.3,6,0.5,192.5,25,-0.161,0,82,417.38,0.005072,2025-10-27
1875,Household,Premium,7.76,0,1,2,44.7,40.3,10,4.5,205.1,31,-0.029,0,1,7.76,5.8e-05,2025-10-27
1876,Personal Care,Mainstream,5.21,0,0,2,125.2,28.2,1,4.5,154.8,30,-0.065,0,28,145.88,0.002154,2025-10-27
1877,Snacks,Value,2.95,0,0,3,39.1,48.6,9,3.5,110.6,20,0.09,0,1,2.95,0.000108,2025-10-27
1878,Snacks,Premium,5.21,0,0,6,41.5,27.5,5,0.5,133.2,38,0.038,0,1,5.21,8.9e-05,2025-10-27
1879,Cereal,Value,4.48,0,0,4,119.6,24.9,10,4.5,226.8,20,-0.196,0,57,255.36,0.002992,2025-10-27
1880,Cereal,Mainstream,4.56,0,0,4,112.7,17.9,3,2.5,235.6,22,-0.088,0,58,264.48,0.00293,2025-10-27
1881,Cereal,Mainstream,4.64,0,0,5,116.0,12.0,8,2.5,263.9,42,-0.0,0,41,190.24,0.00185,2025-10-27
1882,Cereal,Premium,7.16,0,0,5,101.0,49.8,10,4.5,123.6,17,0.111,0,7,50.12,0.000674,2025-10-27
1883,Snacks,Mainstream,3.91,0,0,4,141.4,5.7,4,1.5,209.6,37,0.365,0,66,258.06,0.003749,2025-10-27
1884,Personal Care,Mainstream,5.51,0,0,4,178.8,54.1,2,3.5,93.5,35,0.105,0,13,71.63,0.001655,2025-10-27
1885,Snacks,Premium,4.17,0,0,4,71.4,1.6,4,1.5,289.5,2,-0.152,0,7,29.19,0.000288,2025-10-27
1886,Snacks,Value,3.32,0,0,2,78.5,31.3,6,0.5,152.8,36,-0.014,0,13,43.16,0.001013,2025-10-27
1887,Beverages,Premium,3.38,0,0,3,78.5,3.5,7,1.5,286.5,42,0.027,0,9,30.42,0.000374,2025-10-27
1888,Beverages,Premium,3.89,0,0,6,144.5,46.8,5,0.5,130.3,15,-0.078,0,68,264.52,0.006213,2025-10-27
1889,Household,Premium,10.97,0,0,1,82.2,12.7,10,4.5,288.7,48,0.071,0,7,76.79,0.000289,2025-10-27
1890,Snacks,Value,3.03,0,1,5,131.5,34.0,6,0.5,162.4,2,-0.341,1,183,554.49,0.013411,2025-10-27
1891,Beverages,Value,2.35,0,0,4,96.9,55.0,7,1.5,106.4,10,0.083,0,18,42.3,0.002014,2025-10-27
1892,Personal Care,Mainstream,5.72,0,0,3,121.2,39.0,10,4.5,163.4,50,-0.071,0,28,160.16,0.002041,2025-10-27
1893,Cereal,Mainstream,4.76,0,0,1,154.4,10.7,10,4.5,224.9,45,-0.016,2,40,190.4,0.002117,2025-10-27
1894,Beverages,Mainstream,2.6,0,0,5,107.1,47.8,4,1.5,119.5,40,0.22,0,34,88.4,0.003387,2025-10-27
1895,Snacks,Premium,4.68,0,0,1,101.3,26.5,3,2.5,202.1,32,-0.189,0,35,163.8,0.002062,2025-10-27
1896,Beverages,Mainstream,3.34,1,0,4,70.0,0.8,8,2.5,315.5,11,0.041,0,6,20.04,0.000226,2025-10-27
1897,Personal Care,Mainstream,5.32,0,0,1,107.4,29.2,6,0.5,197.4,26,0.119,1,25,133.0,0.001508,2025-10-27
1898,Snacks,Mainstream,3.36,0,0,6,69.4,48.7,5,0.5,122.4,30,0.026,0,2,6.72,0.000194,2025-10-27
1899,Beverages,Value,2.31,1,0,2,156.5,25.8,7,1.5,182.3,5,-0.242,1,161,371.91,0.010514,2025-10-27
1900,Beverages,Value,2.5,0,0,5,88.3,45.5,7,1.5,108.0,31,0.203,0,14,35.0,0.001543,2025-10-27
1901,Cereal,Value,4.01,0,1,4,49.4,42.3,10,4.5,178.0,5,-0.032,0,1,4.01,6.7e-05,2025-10-27
1902,Beverages,Premium,3.38,1,0,1,66.0,27.4,4,1.5,187.7,7,-0.079,0,6,20.28,0.00038,2025-10-27
1903,Personal Care,Mainstream,6.63,0,0,5,110.2,19.4,8,2.5,187.1,9,-0.047,0,26,172.38,0.001655,2025-10-27
1904,Beverages,Mainstream,3.13,1,0,6,167.4,43.6,3,2.5,146.0,10,-0.057,0,70,219.1,0.005707,2025-10-27
1905,Cereal,Mainstream,5.28,0,0,2,75.1,22.1,10,4.5,248.6,5,-0.179,0,4,21.12,0.000192,2025-10-27
1906,Snacks,Mainstream,3.81,0,0,6,69.7,10.2,1,4.5,236.3,50,0.025,0,7,26.67,0.000353,2025-10-27
1907,Snacks,Premium,4.71,0,0,5,91.0,19.3,8,2.5,195.2,42,-0.09,0,23,108.33,0.001403,2025-10-27
1908,Beverages,Premium,3.59,0,0,5,175.2,52.6,2,3.5,99.6,27,0.101,0,11,39.49,0.001314,2025-10-27
1909,Personal Care,Mainstream,5.64,1,0,3,156.8,17.0,9,3.5,177.1,20,0.078,0,48,270.72,0.003227,2025-10-27
1910,Household,Premium,8.51,0,0,1,52.5,14.1,10,4.5,326.0,10,0.244,0,1,8.51,3.7e-05,2025-10-27
1911,Beverages,Mainstream,3.12,0,0,3,122.1,8.0,9,3.5,254.9,50,-0.032,1,65,202.8,0.003036,2025-10-27
1912,Beverages,Mainstream,3.09,0,0,5,148.8,3.3,8,2.5,263.3,42,-0.12,1,140,432.6,0.00633,2025-10-27
1913,Household,Premium,8.41,0,1,4,145.2,58.6,5,0.5,104.6,40,-0.22,0,59,496.19,0.006713,2025-10-27
1914,Cereal,Mainstream,4.37,0,0,4,103.3,32.2,3,2.5,158.5,25,0.329,0,18,78.66,0.001352,2025-10-27
1915,Beverages,Mainstream,3.03,1,0,5,139.8,43.8,10,4.5,120.1,2,0.099,1,66,199.98,0.006541,2025-10-27
1916,Beverages,Mainstream,2.93,0,0,3,117.5,46.4,6,0.5,157.0,34,-0.104,0,65,190.45,0.004928,2025-10-27
1917,Personal Care,Mainstream,4.54,1,0,1,60.2,21.1,9,3.5,173.9,26,0.254,0,1,4.54,6.8e-05,2025-10-27
1918,Personal Care,Mainstream,5.78,0,0,6,38.4,47.9,8,2.5,97.4,16,0.203,0,0,0.0,0.0,2025-10-27
1919,Cereal,Mainstream,5.5,0,0,4,85.4,57.7,8,2.5,109.7,17,-0.203,0,12,66.0,0.001303,2025-10-27
1920,Household,Mainstream,9.0,0,0,4,39.3,44.5,4,1.5,129.3,4,-0.113,0,0,0.0,0.0,2025-10-27
1921,Snacks,Value,2.85,0,0,4,89.3,42.7,5,0.5,131.7,46,-0.02,0,16,45.6,0.001446,2025-10-27
1922,Snacks,Premium,4.13,0,1,6,154.3,25.9,5,0.5,259.0,9,-0.161,2,197,813.61,0.009056,2025-10-27
1923,Snacks,Mainstream,3.12,0,0,5,156.6,50.5,7,1.5,119.0,43,-0.014,0,39,121.68,0.003901,2025-10-27
1924,Snacks,Premium,4.45,0,0,5,35.1,5.3,8,2.5,285.6,51,0.107,0,0,0.0,0.0,2025-10-27
1925,Beverages,Value,2.59,1,0,5,40.4,45.0,2,3.5,105.4,3,-0.206,0,0,0.0,0.0,2025-10-27
1926,Beverages,Mainstream,2.76,1,0,2,130.5,21.7,3,2.5,161.4,33,0.044,1,94,259.44,0.006935,2025-10-27
1927,Snacks,Mainstream,3.43,1,0,5,105.0,34.0,1,4.5,146.1,4,0.175,0,40,137.2,0.00326,2025-10-27
1928,Personal Care,Premium,5.63,1,0,6,52.4,53.6,6,0.5,93.1,44,0.06,0,1,5.63,0.000128,2025-10-27
1929,Beverages,Value,2.79,0,0,2,150.8,36.3,7,1.5,161.2,27,-0.011,1,57,159.03,0.004209,2025-10-27
1930,Snacks,Premium,4.04,0,0,4,62.5,1.5,3,2.5,236.9,2,-0.1,0,3,12.12,0.000151,2025-10-27
1931,Cereal,Mainstream,4.97,1,0,5,41.7,43.4,8,2.5,125.7,41,0.125,0,1,4.97,9.5e-05,2025-10-27
1932,Cereal,Mainstream,4.33,1,1,4,142.4,55.7,1,4.5,127.8,40,-0.177,0,102,441.66,0.009499,2025-10-27
